id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11376403,Roomy & Great Private Room with Airbed Near T!,16186589,Marie,,Dorchester,42.3042,-71.07118,Private room,33,30,11,2019-09-24,0.19,25,294
11462476,"Back Bay Near Fenway, Hynes, the T",1369968,Christopher,,Back Bay,42.35143,-71.08809,Entire home/apt,65,28,151,2020-12-20,2.55,2,141
11492423,Ideal location for business or fun!,10393465,Gary,,South Boston,42.33591,-71.05537,Private room,99,2,136,2020-03-03,2.32,2,365
11512755,Appartment 2BR 1BT,10138187,Sally,,Allston,42.35273,-71.12065,Entire home/apt,75,91,0,,,2,0
11521541,Historic and Charming Brownstone,14133713,Katy,,Charlestown,42.38195,-71.06867,Entire home/apt,780,91,10,2018-05-04,0.18,1,326
11528125,One bedroom with TV and balcony,10138187,Sally,,Allston,42.35268,-71.12125,Private room,50,91,1,2016-03-11,0.02,2,0
11553697,Sunny Comfortable Apt in JP,5539314,Toni,,Jamaica Plain,42.32173,-71.11187,Entire home/apt,200,91,13,2016-11-20,0.22,1,0
11584799,Sunish & Giulia's Boston room on T,57812241,Alexia,,Dorchester,42.29368,-71.06385,Private room,75,91,27,2019-11-29,0.46,8,364
11592154,Sunny Riverview Right In Fenway!,24120885,Nihala,,Fenway,42.3498,-71.09535,Private room,298,91,2,2016-03-27,0.03,1,0
11639480,Charming Multi Family Home,61701374,Jasiya,,Roxbury,42.30877,-71.08654,Private room,50,91,13,2019-12-22,0.24,1,365
11656698,Spacious 2 bedroom Apartment.,8898973,Adriana & Gianni,,Roxbury,42.32333,-71.09584,Entire home/apt,150,2,229,2020-10-25,3.89,1,361
11739985,Two Room Master Suite with Spa Bath,35411494,Jon&Margrit,,Jamaica Plain,42.31779,-71.1049,Private room,188,1,179,2021-01-16,3.05,2,157
11759332,Pleasant & Lovely Room Near T!,16186589,Marie,,Dorchester,42.29073,-71.06456,Private room,37,30,9,2020-05-01,0.19,25,264
11760822,"Boston ШkolarFlat - safe space, nice view #BC/BU",50437930,Misha,,Brighton,42.34091,-71.15012,Entire home/apt,91,29,126,2020-09-21,2.17,3,30
11813641,North End Luxurious Modern One Bedroom Condo-,10250257,Caroline,,North End,42.36461,-71.05313,Entire home/apt,103,91,22,2018-08-12,0.48,2,141
11871190,Spacious loft in the quiet suburbs #2,7324551,Bo,,Brighton,42.34359,-71.15507,Private room,34,30,12,2019-12-21,0.21,4,141
11924459,"Lil’ Italy,Harbor Efficiency
Private Entrance",46702413,Beth,,North End,42.36666,-71.05316,Private room,69,3,256,2021-01-11,4.36,2,340
11973196,630 Washington,50232369,Osvaldo,,Downtown,42.35339,-71.0633,Entire home/apt,200,91,0,,,1,0
12040113,"Cozy, Clean, Convenient. Private 4 rm, 2 bdrm APT",27842033,Bernard,,Mattapan,42.27081,-71.0794,Entire home/apt,56,2,194,2020-12-19,4.63,2,73
12067685,Central sunny apt. (fun rugs),3981669,Katerina,,Chinatown,42.34942,-71.06341,Entire home/apt,135,91,7,2017-04-18,0.12,1,0
12085989,Charlestown Loft w/ exposed brick,61084904,Ryan,,Charlestown,42.38033,-71.06088,Entire home/apt,99,91,0,,,1,365
12103501,Inexpensive & Clean Private Bedroom with Airbed,16186589,Marie,,Dorchester,42.30439,-71.07062,Private room,32,30,10,2019-06-30,0.18,25,294
12125635,Minshu's Boston room by subway,57812241,Alexia,,Dorchester,42.29197,-71.06409,Private room,59,91,15,2019-12-20,0.26,8,364
12170576,The Metropolitan - in Roslindale,16853932,Joanne,,Roslindale,42.28012,-71.13271,Private room,100,91,3,2018-10-28,0.11,1,89
12175961,Comfortable Room w/ AirBed by the Redline,16186589,Marie,,Dorchester,42.28825,-71.06668,Private room,34,30,7,2020-04-12,0.12,25,294
12190053,VICTORIAN condo in Jamaica Plain close to subway,4913318,Luciana,,Jamaica Plain,42.31176,-71.11184,Entire home/apt,175,91,0,,,1,0
12191871,Luxury pet-friendly 2 bed by beautiful park!,314576,Josh,,Jamaica Plain,42.31086,-71.09922,Entire home/apt,116,2,157,2021-01-09,2.85,1,117
12205324,1BR in the heart of Back Bay,65632036,Michael,,Back Bay,42.35218,-71.08103,Entire home/apt,450,91,0,,,1,0
12232615,Nice Bedroom in Downtown Boston!,17893434,Christopher,,Downtown,42.35408,-71.06314,Private room,250,91,0,,,1,0
12233830,Modern Boston 2+ Bdrm Harvard/BU/BC/Boston Landing,6933825,Estee,,Allston,42.35674,-71.13652,Entire home/apt,148,2,133,2020-02-12,2.29,1,0
12253499,Cafe-Style Studio Allston Brookline,65973859,Saudiyah,,Allston,42.34981,-71.13209,Entire home/apt,100,91,40,2019-02-17,0.69,1,0
12254831,Cozy one bed room near BC,36965419,Patarasak,,Brighton,42.34079,-71.15367,Private room,55,91,0,,,1,0
12264926,A studio in the heart of Back Bay,34078385,Matthew,,Back Bay,42.35307,-71.08224,Entire home/apt,329,91,0,,,1,0
12265127,"Small Room close to T, Boston College & Brookline",3320009,Jenna,,Brighton,42.33865,-71.14778,Private room,60,91,6,2018-07-16,0.18,1,0
12269155,Boston Apartment (North End),66084480,Richard,,Downtown,42.36406,-71.05854,Entire home/apt,207,1,390,2020-10-25,6.72,1,351
12287958,Copley Vacation Rental on the Park  w/ patio M325,32532791,Marie,,South End,42.34382,-71.07537,Entire home/apt,180,3,37,2019-12-26,0.64,11,230
12290886,South End Suite Vacation Rental M365-1,32532791,Marie,,South End,42.34508,-71.0774,Entire home/apt,198,3,31,2019-10-30,0.56,11,19
12306135,Urban Glamping North End Waterfront,66356498,Lauren,,North End,42.36254,-71.05373,Entire home/apt,45,91,0,,,1,0
12320063,room in beautiful house,66462220,Jana,,Mission Hill,42.33289,-71.10862,Private room,60,91,3,2016-08-14,0.05,1,0
12336281,Spacious loft in the quiet suburbs #3,7324551,Bo,,Brighton,42.34504,-71.15406,Private room,33,30,15,2020-04-20,0.28,4,141
12343708,Walk/Bus to Redline Renovated Easy to MIT/Harvard,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,36,91,9,2017-10-19,0.16,31,365
12344142,Top Rated Apartment! Exceptional Location!,10619687,Mechaal,,East Boston,42.36893,-71.0419,Entire home/apt,128,91,118,2019-12-14,3.39,1,173
12351909,Freshly Renovated Studio close to T,18150109,Alex,,Roxbury,42.32808,-71.0962,Entire home/apt,128,91,192,2019-11-13,3.32,4,180
12359181,shared room in the heart of Boston,36496544,Lively,,Fenway,42.34716,-71.08932,Shared room,750,91,0,,,1,0
12368082,Sky-room in beautiful Victorian,15198549,Felicia,,Roxbury,42.31644,-71.09391,Private room,50,91,16,2019-06-13,0.28,2,364
12372052,Apartment with 2-3 bedrooms-3 min to subway T stop,21745230,Jurek,,Charlestown,42.38323,-71.07733,Entire home/apt,99,28,63,2018-08-31,1.14,11,62
12382239,2BR Luxury Apt - Downtown/West End,45824588,Matt,,Downtown,42.36432,-71.06108,Entire home/apt,257,91,11,2016-07-22,0.19,1,0
12489916,Penthouse in Back Bay,65907845,Douglas,,Beacon Hill,42.35576,-71.07477,Entire home/apt,281,91,12,2016-07-20,0.21,1,0
12492474,Stay with Fun Family (queen size bed),67637928,Yuki,,Mattapan,42.27399,-71.07083,Private room,38,30,12,2020-11-28,0.21,4,190
12496332,Sunny & Spacious room- South End,11556349,Ashley,,South End,42.33909,-71.07901,Private room,61,91,0,,,1,0
12535687,In-Law Apartment,30349101,Rossanna,,Roslindale,42.28389,-71.13141,Entire home/apt,125,91,44,2019-10-27,0.83,1,364
12581300,Private room in South Boston,68232240,Tyler,,South Boston,42.33084,-71.05246,Private room,65,91,11,2016-07-26,0.19,1,0
12599820,North End Furnished Condo!,68369590,David,,North End,42.36555,-71.05452,Entire home/apt,175,91,3,2016-08-27,0.05,1,0
12672097,Boston Brownstone,46846483,Giannoula,,Fenway,42.34619,-71.08887,Entire home/apt,200,2,129,2020-12-27,2.75,1,38
12756776,Wonderful Boston apartment Sunny & Newly renovated,39932301,Lev,,Roxbury,42.32557,-71.09748,Entire home/apt,200,91,18,2017-08-06,0.33,1,180
12781774,Studio apartment in historic Boston,39290576,Paul,,Jamaica Plain,42.31446,-71.11392,Entire home/apt,99,2,69,2019-06-29,1.21,1,19
12834650,Comfy room,9640446,Mitchel,,Brighton,42.35239,-71.16201,Private room,50,91,11,2017-08-25,0.20,1,0
12899026,"One Bedroom in PRIME Location near Boylston, Newbury Streets",22541573,Ken,,Fenway,42.34593,-71.08813,Entire home/apt,150,32,3,2016-11-11,0.06,14,311
12901078,Mahar family room,27871799,Althea,,Mattapan,42.27482,-71.07796,Private room,55,1,42,2020-02-17,0.74,6,354
12904318,Lovely cozy room close to Subway,52601623,Jean,,Dorchester,42.28386,-71.06715,Private room,49,91,7,2019-05-19,0.13,1,364
12949270,"Elegant room, colorful artist home",18896448,Sandy,,Jamaica Plain,42.32107,-71.11279,Private room,65,91,12,2016-12-02,0.21,2,0
12949309,Luxury 2 Bedroom steps from Rose Kennedy Greenway,22541573,Ken,,Chinatown,42.35167,-71.06008,Entire home/apt,235,32,1,2017-05-15,0.02,14,345
12950332,Clean Large Room near Redline/Rail Peaceful Area,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,37,91,9,2018-02-18,0.16,31,365
12997334,1 BR apartment near Harvard,24584254,Ak,,Allston,42.36475,-71.11958,Entire home/apt,99,91,9,2017-01-08,0.16,1,0
13029806,"1 bedroom 1 bathroom in South End, Boston",71992437,Val,,South End,42.33804,-71.06941,Entire home/apt,210,91,30,2019-07-18,0.61,1,0
13032590,3 bed apt next to T- fast wifi-off street parking,21745230,Jurek,,Charlestown,42.38241,-71.0788,Entire home/apt,170,1,342,2021-01-10,6.15,11,260
13044229,"Andrew Sq, South Boston - Modern Condo",72163500,Chris,,South Boston,42.32883,-71.05659,Entire home/apt,150,91,20,2017-10-27,0.36,1,0
13046581,Beautiful Apartment-5 Beds-Parking-Super Clean!,19488432,Julian,,West Roxbury,42.25994,-71.1588,Entire home/apt,72,2,205,2021-01-03,3.92,1,342
13046976,Sunny renovated 1 bed in friendly East Boston,507084,Nicole,,East Boston,42.38073,-71.03891,Entire home/apt,147,91,37,2017-08-10,0.65,1,0
13062783,Boston bedroom near Fenway,44620221,Michael,,Mission Hill,42.3311,-71.10635,Private room,29,91,4,2016-09-01,0.07,1,0
13063952,3 min to T stop-Boston/Somerville/Cambridge access,21745230,Jurek,,Charlestown,42.38354,-71.07751,Private room,59,28,19,2021-01-02,0.34,11,297
13077603,Big and comfortable room with queen bed.,67103816,Firlian,,Roxbury,42.31796,-71.09056,Private room,35,91,20,2020-10-26,0.35,7,179
13082258,"47 Symphony Road, Apt 501",27569517,Anna,,Fenway,42.34353,-71.08998,Private room,52,91,2,2016-06-14,0.04,1,0
13083058,Sunny Studio at Fenway,48018479,Yining,,Fenway,42.34497,-71.10378,Entire home/apt,100,91,12,2016-08-27,0.22,1,0
13091712,Ideal for Families - Spacious Charlestown Townhome,54995023,Tim,,Charlestown,42.37963,-71.06899,Entire home/apt,400,2,19,2020-08-31,0.58,1,139
13121821,Charming Beacon Hill apartment with outdoor space,38119495,Scott,,Downtown,42.36207,-71.06315,Entire home/apt,99,3,188,2021-01-16,3.37,1,161
13166405,Spacious loft in the quiet suburbs #4,7324551,Bo,,Brighton,42.34636,-71.15563,Private room,36,30,5,2019-12-23,0.09,4,141
13173203,North End 1 Bdrm -NEAR MGH- Boston's Little Italy,38997,Michelle,,North End,42.36627,-71.05433,Entire home/apt,70,28,38,2019-08-26,0.67,11,361
13173362,"BACK BAY 2 blocks subway, 1 street to Newbury St",38997,Michelle,,Back Bay,42.34851,-71.08396,Entire home/apt,83,28,1,2020-03-18,0.10,11,364
13188501,"Beacon Hill Studio, close to Mass Gen & T Station",38997,Michelle,,Beacon Hill,42.35922,-71.06943,Entire home/apt,70,28,16,2020-03-14,0.28,11,365
13239143,Small Room Renovated House Walk/Bus to Redline,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,36,91,7,2018-06-20,0.12,31,365
13239882,Off-St. Parking Large Room Clean Renovated House,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,91,0,,,31,365
13242393,Renovated House near Subway/Rail Everything New,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,36,91,3,2017-06-29,0.05,31,365
13249829,Sunny and renovated 2 BDR in Beacon Hill,741190,Vincent,,Beacon Hill,42.35977,-71.06833,Entire home/apt,129,45,7,2019-08-28,0.13,1,0
13249923,"Walk/Bus to Redline/Rail stations, Private Balcony",18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,36,91,3,2017-10-29,0.05,31,365
13258244,Comfortable quite room.,67103816,Firlian,,Roxbury,42.3164,-71.09189,Private room,30,30,13,2020-09-19,0.23,7,71
13266133,My room by the Red Line T (Shawmut),57812241,Alexia,,Dorchester,42.29369,-71.06386,Private room,79,91,5,2019-04-17,0.09,8,179
13298137,EZ to Downtown/Longwood Off-St Parking Renovated,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,33,91,2,2017-01-24,0.04,31,365
13333623,Spacious One bedroom in South Boston's East side,17842524,Ryan,,South Boston,42.33195,-71.04192,Entire home/apt,175,91,0,,,1,0
13378923,Montgomery Place - Studio (Room 6),75997654,Kathe,,South End,42.34347,-71.07368,Entire home/apt,62,28,159,2020-09-19,2.91,3,100
13378936,Montgomery Place - One Bedroom,75997654,Kathe,,South End,42.34347,-71.07368,Entire home/apt,66,28,130,2019-06-30,2.34,3,167
13391640,Back Bay Apt - Close and Convenient to Everywhere,6032648,Madison,,Beacon Hill,42.35644,-71.07528,Entire home/apt,200,91,12,2016-08-30,0.21,1,0
13393418,☆BostonAirport/T/Downtown/TDgarden/Convention Ctr☆,76181684,Baljinder,,East Boston,42.3766,-71.0339,Entire home/apt,128,3,557,2020-03-23,10.17,1,1
13394184,East Boston Student Sublet $800/month,60246341,Seamus,,East Boston,42.36946,-71.03422,Private room,30,91,0,,,1,0
13422887,"Small Room, Off-St. Parking, AC, Renovated Clean",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,1,2016-08-28,0.02,31,365
13450030,"Allston, Close to Harvard Business School + BU I",19548932,Yi,,Allston,42.35796,-71.12944,Private room,73,91,119,2019-11-20,2.12,2,155
13478868,Brighton-Allston quiet neighborhood/furnished,77158766,Eunice,,Brighton,42.35909,-71.14498,Private room,41,91,7,2019-12-20,0.12,5,365
13494185,Montgomery Place - Parlor Room (Room 2),75997654,Kathe,,South End,42.34382,-71.07368,Entire home/apt,57,28,165,2020-10-13,3.00,3,129
13510994,Incredible Apartment,28749942,Lorena & Ivan (Myhomelike),,South Boston Waterfront,42.35236,-71.04511,Entire home/apt,175,91,24,2017-11-05,0.43,2,28
13513696,2BR South End Splendor w/ Private Deck,48600417,Max,,South End,42.33935,-71.07939,Entire home/apt,150,91,0,,,1,0
13530359,Summer sublet in Allston (from 05/14),40220824,Gerard,,Allston,42.35585,-71.13042,Private room,42,91,1,2016-09-02,0.02,1,0
13546414,Walk To Beach or City 2 - Spacious Room,30342817,Piter & Stacy,,Dorchester,42.31778,-71.05794,Private room,51,1,270,2020-11-04,4.87,5,349
13547301,Boston Large Modern Newly Renovated Apartment,57402911,Georgia,,Roslindale,42.2876,-71.12994,Entire home/apt,165,2,103,2021-01-02,1.85,1,85
13555596,Beautifully renovated one bedroom,9974234,Richard,,South Boston,42.33732,-71.0287,Entire home/apt,100,91,1,2016-08-18,0.02,1,0
13578425,"Small Room near Redline & Commuter Rail, Renovated",18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,37,91,2,2017-11-23,0.04,31,0
13594886,"Modern Guest Room, Private Bath near airport/city",5997103,Andrea And Tivan,,East Boston,42.36813,-71.03471,Private room,162,1,551,2020-10-04,9.95,2,0
13613812,A Very Large Room - Lt Green Room,18479599,Agnieszka,,Dorchester,42.32594,-71.05818,Private room,100,91,0,,,8,365
13652844,Beautiful 2-bed near Downtown Boston!,20415645,Chris,,Fenway,42.34283,-71.08988,Entire home/apt,125,91,10,2016-08-30,0.18,1,90
13656969,Brighton - Cozy and Quiet Room in a Clean House,77158766,Eunice,,Brighton,42.35917,-71.1451,Private room,40,91,7,2019-08-17,0.14,5,0
13657486,"Large, modern 2br, 2ba renovated 6/16 with patio",79348179,Jeff,,Leather District,42.35126,-71.05816,Entire home/apt,3999,180,4,2016-08-26,0.07,1,363
13672165,"Open, light-filled condo in South Boston/South End",15166663,Tomo,,South Boston,42.34264,-71.05336,Entire home/apt,125,91,0,,,1,0
13675884,Near Redline & Commuter Rail Renovated Clean Sunny,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,38,91,2,2016-10-09,0.04,31,365
13684319,Quiet room Peaceful neighborhood Close to Harvard,77158766,Eunice,,Brighton,42.35928,-71.14504,Private room,40,91,8,2019-12-20,0.15,5,0
13697676,Calm and cozy room in clean Apt,16052189,Jonathan,,Hyde Park,42.23561,-71.13156,Private room,28,91,11,2020-11-25,0.24,4,244
13714817,Abigayle's Bed and Breakfast M263 Q3a,32532791,Marie,,Fenway,42.35021,-71.09801,Private room,175,2,59,2020-03-08,1.10,11,294
13719227,Peaceful neighborhood Quiet room Close to Harvard,77158766,Eunice,,Brighton,42.36069,-71.14521,Private room,40,91,6,2019-06-01,0.11,5,365
13796564,Marie's Pied a Terre,81103542,Marie,,Roxbury,42.32299,-71.08145,Private room,75,91,4,2016-09-22,0.07,1,0
13810937,1 Bedroom in Beacon Hill,15681500,Jay,,Beacon Hill,42.35972,-71.06998,Private room,85,91,2,2016-07-17,0.04,1,0
13829133,Sunny studio in JP!,45771009,Riyo,,Jamaica Plain,42.31798,-71.10875,Entire home/apt,95,5,218,2020-12-28,4.24,2,282
13830152,Room w/fast wifi-next to T stop 10 min to downtown,21745230,Jurek,,Charlestown,42.38344,-71.07748,Private room,59,28,30,2020-12-02,0.56,11,278
13863117,Cozy room(A) near T and downtown Boston,19008767,Ellen,,South Boston,42.34062,-71.0491,Private room,89,3,26,2018-11-13,0.47,7,179
13864196,"Pleasant room(B)Near T,downtown, convention center",19008767,Ellen,,South Boston,42.33932,-71.04907,Private room,109,90,41,2019-05-27,0.75,7,265
13864415,"Comfy room (C) near T, convention center, downtown",19008767,Ellen,,South Boston,42.33893,-71.04987,Private room,109,91,35,2019-07-31,0.64,7,364
13866351,Beautiful and Cozy Entire Apt in Boston,45694133,Dawn,,Dorchester,42.30003,-71.0788,Entire home/apt,185,5,64,2020-10-20,1.62,2,304
13907143,Bright and very spacious private room,3155386,Lissette,,Hyde Park,42.23643,-71.1288,Private room,42,91,7,2016-10-04,0.13,1,0
13908031,"Modern Room, Private Bath near airport & city",5997103,Andrea And Tivan,,East Boston,42.36914,-71.03512,Private room,158,1,142,2020-02-15,2.58,2,0
13924495,"4B2B Near T, Boston downtown, Convention Center",19008767,Ellen,,South Boston,42.33928,-71.04911,Entire home/apt,399,3,42,2019-09-26,0.78,7,354
13926284,"Beacon Hill Apt, close to Red line and Downtown",62271680,Agathe & Morgan,,Beacon Hill,42.36006,-71.06927,Entire home/apt,150,91,2,2016-08-15,0.04,1,0
13951579,TWO FLOOR CONDO W/ PRIVATE DECK & ROOF DECK,73203009,Alex,,Charlestown,42.3827,-71.07054,Entire home/apt,153,91,17,2017-11-19,0.38,1,0
13959444,Beautiful Boston Brownstone,21609039,Susan,,Roxbury,42.34029,-71.08362,Entire home/apt,364,3,57,2020-11-20,1.04,3,350
13978700,Luxury Sunny Hill Suite G 3,14785487,Aihua,,Roxbury,42.31064,-71.08445,Entire home/apt,428,28,9,2019-04-01,0.18,4,364
13993185,Charming Beacon Hill One Bedroom,83554697,Ashley,,Beacon Hill,42.35945,-71.06742,Entire home/apt,70,28,213,2020-10-31,3.88,1,235
14035943,Gorgeous 3BR/3BA duplex Parking. Ctr. Boston MG-1,5578043,Dror,,North End,42.36424,-71.0526,Entire home/apt,188,2,116,2021-01-17,2.28,4,272
14057466,"2 BR | 1 BA  Close to DWTN & Medical, Free PRKG",30314324,Eileen,,Jamaica Plain,42.31316,-71.11279,Entire home/apt,140,5,114,2020-11-26,2.10,2,276
14071446,Twins in a peaceful room.,18896448,Sandy,,Jamaica Plain,42.32206,-71.11328,Private room,65,91,8,2016-12-06,0.15,2,0
14086516,# friendly family home,27871799,Althea,,Mattapan,42.27601,-71.07694,Private room,55,1,30,2019-10-14,0.55,6,353
14105971,Tranquil Treetop Loft,79103444,Bruce,,Jamaica Plain,42.30873,-71.11014,Entire home/apt,129,2,227,2020-12-23,4.15,1,177
14109003,"3rd floor condo, 2 bedrooms, 2 decks",22290246,Kevin,,Jamaica Plain,42.32241,-71.1145,Entire home/apt,100,91,0,,,1,0
14181217,Brookline - Mod Apartment in Classic Neighborhood,85909964,John,,Allston,42.35195,-71.12295,Entire home/apt,300,3,40,2020-09-06,0.75,1,168
14186170,Large & Cozy 1 Bedroom in Center of South Boston,8985714,Tj,,South Boston,42.3323,-71.04757,Entire home/apt,300,28,48,2019-11-10,0.88,1,365
14196181,"NUSubmarine.#Boston,NU,Berklee,NEC,+Easy public T",50437930,Misha,,Roxbury,42.33742,-71.08301,Entire home/apt,85,1,148,2021-01-10,2.86,3,0
14204600,North End 2 BR | 1 BA Duplex in Little Italy,9410008,Jason,,North End,42.36704,-71.05376,Entire home/apt,129,10,192,2020-12-26,3.53,17,269
14205208,"Spectacular, Beacon Hill 2 Bedroom with roof deck",4061992,B. H.,,Beacon Hill,42.36008,-71.0677,Entire home/apt,199,28,4,2016-09-19,0.07,3,267
14242888,Blue Family  bedroom,27871799,Althea,,Mattapan,42.27508,-71.07769,Private room,55,1,65,2019-11-04,1.20,6,353
14254537,Luxury condo in the heart of JP,11722054,Nina,,Jamaica Plain,42.31281,-71.11031,Entire home/apt,186,4,14,2020-08-20,0.26,1,1
14319414,Luxury 2BD Southie Condo Near Seaport w/ Roof Deck,66436691,Andrew & Jen,,South Boston,42.34141,-71.0513,Entire home/apt,350,7,40,2020-09-07,0.76,1,19
14368660,Private Room - Commonwealth Avenue,69884462,Syed,,Fenway,42.34881,-71.10644,Private room,65,91,14,2018-07-21,0.26,1,0
14414473,Modern living in a conveniently located brownstone,5654336,Bill,,Roxbury,42.32902,-71.09231,Entire home/apt,125,91,88,2019-11-24,1.63,1,365
14426987,Urban oasis: 2 pvt rooms+guest bath,31367270,Brad,,Roxbury,42.32825,-71.09298,Private room,90,2,101,2020-02-16,1.87,1,2
14452500,1 Bedroom in prime North End,3387042,Nirmal,,North End,42.36795,-71.05487,Entire home/apt,110,91,18,2017-07-04,0.34,1,0
14460344,"Friendly Single Bed near Harvard, BU & BC",89089164,Ellen,,Brighton,42.3446,-71.15152,Private room,80,91,8,2017-03-12,0.15,1,0
14470701,Renovated near Redline/Commuter Rail 4 Harvard MIT,18517776,Huggy,,Dorchester,42.30555,-71.0723,Private room,36,91,3,2017-09-06,0.06,31,365
14472483,Sonder | Financial District | Stunning 2BR,12243051,Sonder,,Downtown,42.35825,-71.05445,Entire home/apt,212,30,86,2019-12-07,1.61,9,184
14474114,Awesome Room near T,89230454,Asad,,Jamaica Plain,42.29463,-71.1158,Private room,45,91,9,2017-09-03,0.17,1,0
14539326,Andrew Sq Room Close to T&Shops 2,18479599,Agnieszka,,Dorchester,42.32604,-71.05954,Private room,75,91,3,2017-08-03,0.06,8,365
14566378,Convenient Location Private 1 Bdr 1st Floor Apt,25938192,Elena,,Jamaica Plain,42.31766,-71.10992,Entire home/apt,135,3,56,2020-11-15,1.66,2,294
14566386,Fully-Equipped Private 1 Bedroom 2nd Floor Apt,25938192,Elena,,Jamaica Plain,42.31637,-71.10975,Entire home/apt,130,3,145,2020-12-31,2.77,2,328
14573951,Welcoming 2 Bedroom Apt - Close proximity to MBTA,90309322,Kevin,,Jamaica Plain,42.29974,-71.11361,Entire home/apt,150,2,112,2021-01-04,2.16,1,232
14585335,SPACIOUS TOWNHOUSE with Essential Amenities,90419082,Camille,,Mattapan,42.27535,-71.06926,Entire home/apt,181,3,46,2020-12-20,0.89,2,364
14600925,Comfy & Private Room w/ Airbed by the Red Line!,16186589,Marie,,Dorchester,42.30377,-71.06885,Private room,32,30,9,2019-09-01,0.18,25,294
14603013,Back Bay Pied a Terre. Fabulous location!,16708213,Leigh Ann,,Back Bay,42.35342,-71.07647,Entire home/apt,140,91,162,2019-12-29,3.04,1,363
14677678,Charming 3 BR Home in Quiet Boston Neighborhood,65498878,Donna,,West Roxbury,42.29434,-71.14773,Entire home/apt,250,32,38,2020-06-24,0.71,1,0
14682931,"Charming room, in hip JP near The T  #2",30490577,Lori,,Jamaica Plain,42.31765,-71.10049,Private room,60,28,197,2020-03-14,3.70,3,60
14704252,Modern 3.5 BR Single Family Home,24358957,Bill,,South Boston,42.33229,-71.05333,Entire home/apt,800,2,17,2019-09-06,0.36,1,358
14744525,Sonder | Financial District | Modern 2BR,12243051,Sonder,,Downtown,42.35807,-71.05328,Entire home/apt,186,30,52,2019-09-12,0.98,9,315
14747561,Very Affordable & Cozy Room with Airbed!,16186589,Marie,,Dorchester,42.3033,-71.07267,Private room,34,30,7,2019-10-28,0.13,25,294
14770892,"Victorian Charm, Modern Style w/Private Entrance",34055750,Philip And Ann,,South End,42.34531,-71.06883,Entire home/apt,300,1,151,2021-01-03,2.83,1,170
14778561,"Mt Restmore, COZY spacious and Clean",44581223,Andre,,Hyde Park,42.2528,-71.11493,Private room,47,2,44,2020-12-25,0.82,4,360
14820482,Historic townhouse in the heart of Boston,92648590,Paul,,Chinatown,42.34767,-71.06768,Entire home/apt,305,3,112,2020-10-24,2.13,1,165
14825159,Abigayle's Bed and Breakfast Single M263 S3,32532791,Marie,,Fenway,42.34992,-71.09619,Private room,130,2,49,2020-03-16,0.92,11,291
14843050,The apartment you were looking for!,92878185,Victor,,South Boston,42.34043,-71.05195,Private room,155,1,33,2019-11-04,0.62,1,364
14868157,"Charming room, in hip JP near The T  #1",30490577,Lori,,Jamaica Plain,42.31689,-71.10005,Private room,79,2,230,2020-09-27,4.32,3,0
14873100,"Large room, 2nd floor, wood floor",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,50,5,74,2020-08-01,1.41,4,90
14897997,Sonder | Financial District | Chic 2BR,12243051,Sonder,,Downtown,42.35887,-71.05312,Entire home/apt,193,30,56,2019-12-06,1.06,9,178
14900386,Large Room near Boston Landing/Harvard Sq,91411121,Moon,,Allston,42.35302,-71.13912,Private room,119,91,13,2018-08-22,0.25,3,179
14918032,Luxurious and Spacious 3 BR private apt near train,44617326,Caroline,,East Boston,42.37768,-71.03071,Entire home/apt,279,91,48,2019-08-27,0.91,3,326
14928333,Spacious Private Room in Southie.,36238029,Tucker,,South Boston,42.33631,-71.04961,Private room,105,91,15,2017-08-18,0.28,2,0
14928666,Pied-à-Terre on The Hill,11709426,Hunter,,Beacon Hill,42.35914,-71.06346,Entire home/apt,98,91,3,2017-07-04,0.06,1,0
14943350,219 on the Ocean with Private Bath,72139831,Robin,,Dorchester,42.30908,-71.04843,Private room,97,1,208,2020-11-22,3.93,4,340
14950089,"""Casita"" on the Water - Harbour View",92691757,Melissa,,Charlestown,42.37002,-71.06078,Private room,239,1,36,2019-09-26,0.68,2,185
14970501,"CDC cleaning, Modern, Spacious, 2Bedroom + Balcony",546854,Sanjay,,Brighton,42.3466,-71.13643,Entire home/apt,140,32,41,2020-08-31,0.78,1,31
14993599,"Enjoy private entrance and bath, walk to subway.",94533288,Franklin H.,,Dorchester,42.31237,-71.05103,Private room,105,3,99,2020-08-15,1.89,1,199
14995433,LUXURY APARTMENT IN THE HEART OF DOWNTOWN BOSTON,72392354,MariaLuisa,,Chinatown,42.35044,-71.06038,Entire home/apt,199,91,7,2017-03-21,0.13,1,0
